domain	cluster	score	partisan_score
neowin.net	35	0.1271	-0.08606714664470862
nepr.net	0	-0.9248	0.2731849764563535
nerdist.com	20	-0.242	-0.10697723301784505
nerdreactor.com	20		-0.08586732936462058
nerdwallet.com	30	0.2372	-0.21577816364911814
nerej.com	34		-0.39596160996889285
nesn.com	34	0.1797	-0.049187782879590844
net-security.org	17	0.2141	-0.43350513246697997
netguide.co.nz	22		-0.23113761573275382
netindian.in	5		-0.03224785300346502
netnewsledger.com	16		-0.15417856494827448
netsdaily.com	30	-0.0787	-0.37467323458152896
networkworld.com	17	0.1794	-0.07998913408900177
neurope.eu	6		0.32187894804141515
nevadaappeal.com	46	0.1226	-0.47464105016327324
nevadabusiness.com	46	0.3727	-0.6522974670316053
nevadasagebrush.com	46		-0.5840265704869312
new-magazine.co.uk	13		-0.06033568093267611
newagebd.net	22		-0.059347846457596116
newamericamedia.org	30	-0.7719	-0.34332536672070724
newarkadvertiser.co.uk	1		-0.5467313921786862
newarkadvocate.com	27	0.1525	0.1455566209140303
newatlas.com	41	-0.024	-0.3326406638507928
newbernsj.com	30	-0.0538	-0.5171273612180827
newbostonpost.com	34		-0.08315876918810891
newburyportnews.com	34	0.1527	-0.14890559688780602
newburytoday.co.uk	46		-0.6868722308129659
newcastlestar.com.au	7		0.03194960137482083
newdelhitimes.com	21	0.1085	0.5859270039260844
newhamrecorder.co.uk	1		-0.2655114474843432
newhavenindependent.org	30	-0.5474	-0.26866661912271694
newindianexpress.com	5	-0.0819	0.06646593205397995
newjerseyhills.com	30	0.179	-0.30523773899533396
newkerala.com	5		0.0129040364883051
newmarketjournal.co.uk	1		-0.36320319783262656
newmatilda.com	7		-0.0690435890936662
newnownext.com	22	-0.6844	-0.021167202598044332
neworleanscitybusiness.com	44	0.3105	0.15445356965056087
neworleanssaints.com	44	0.4363	-0.1712709013824768
newpittsburghcourieronline.com	48	-0.555	0.10154637417860922
newportbeachindy.com	46		-0.6940812802453782
newrepublic.com	15	-0.641	0.33564219758961417
newrichmond-news.com	9		-0.23580552266543964
newrochelletalk.com	25		-0.4949650717511132
news-daily.com	46		-0.5709320240788982
news-gazette.com	26	0.1922	-0.17655554387193614
news-herald.com	27	0.3225	0.08457726728933816
news-journal.com	2		0.1329788794509064
news-journalonline.com	18	0.3095	0.007865357630120596
news-leader.com	48	0.1312	0.06616466918728442
news-mail.com.au	7		0.022038064327614904
news-medical.net	41	0.0841	-0.10733177302011924
news-press.com	18	0.3702	0.14167190693579348
news-sentinel.com	21		0.5613693299617185
news-star.com	22		-0.15675549154811685
news.com.au	7	0.0545	0.1307793589608903
news.lk	22		-0.06264290527979803
news10.com	21	0.1866	0.7354658105540447
news10.net	48	0.3419	0.12618159230871326
news1130.com	38		0.32424877647684125
news12.com	21	0.1512	0.7380975730288339
news18.com	5	-0.3142	0.023433216377225133
news24.com	22	-0.2353	0.031047205377889475
news3lv.com	8	0.0774	0.29311643227792605
news4jax.com	11	0.4266	0.43339109680298726
news4sanantonio.com	8	-0.0474	0.2573252659256203
news5cleveland.com	27	0.1991	-0.13303779242285313
news8000.com	11		0.4965488349646878
news9.com	11	0.5481	0.43941763504390713
news965.com	11		0.3849133836205457
newsadvance.com	21	0.3471	0.664182497810451
newsamericasnow.com	37		-0.043579139948689276
newsandsentinel.com	22	0.4614	-0.09606780663678793
newsandstar.co.uk	47		0.12825179458909183
newsandtech.com	46		-0.6173672051329979
newsandtribune.com	23		-0.05145937700362589
newsarama.com	20	-0.2599	-0.11754120609233061
newsbtc.com	10	0.3859	-0.0641118636089033
newsbug.info	21		0.3088890538761079
newsbusters.org	15	0.8702	-0.009189136045666313
newsbytes.ph	37		-0.23144808783918736
newscaststudio.com	46		-0.5646359653988586
newscenter1.tv	6		0.4282001064670626
newschannel10.com	11	0.3122	0.5558900407881622
newschannel5.com	18	0.1224	0.081423667372883
newschannel6now.com	11		0.5681711730017381
newschannel9.com	8	0.1998	0.3910925916995682
newsclick.in	5		0.005583657879307605
newsday.com	48	-0.0843	0.04134159118442582
newsdemocratleader.com	30		-0.3204066573976381
newser.com	11	0.0315	0.2953331944147478
newsfirst.lk	22		-0.048174501143445216
newsghana.com.gh	22		-0.027076975450283564
newsgram.com	5		0.10682656069867705
newsguardian.co.uk	1		-0.38583613192525373
newsherald.com	18	0.5541	-0.09193792373303326
newshounds.us	15		-0.07114520456238685
newshour.com.bd	6		0.17610435487102585
newshub.co.nz	22	-0.0828	-0.027698783432050546
newsitem.com	46		-0.4965432326149003
newsletter.co.uk	33		-0.08174623061758446
newsli.com	25		-0.09281758847790171
newslinemagazine.com	46		-0.494858984922269
newsmaker.com.au	46		-0.5436850038905573
newsmax.com	11	0.6879	0.5273301089177708
newsminer.com	22	-0.1174	0.054312939883765336
newsnation.in	5		0.021948283054409982
newsnet5.com	27	0.1561	0.16859896919466816
newsnorthwales.co.uk	47		0.1448090764146669
newsobserver.com	18	-0.1549	-0.022553086048317215
newsok.com	48	0.4456	0.333068578116395
newson6.com	21	0.4375	0.41389886568273626
newsone.com	42	-0.7838	0.10654817632815336
newspakistan.pk	22		-0.14310830372498234
newsplex.com	22	-0.2101	-0.006417968264899302
newspoint.co.za	41		-0.5076646232300162
newspostleader.co.uk	1		-0.5375467501122952
newspressnow.com	21	0.203	0.6602562483942556
newsradio1310.com	30		-0.1740268018788436
newsrecord.org	30		-0.4725973861641559
newsregister.com	22		-0.02283217486211333
newsshopper.co.uk	47		0.17679082326772233
newstalk.com	33	-0.5171	0.057971944032146214
newstalk1290.com	2		0.052873318252672726
newstalk770.com	38		-0.17635270211002957
newstalkkgvo.com	22		-0.10261746237673576
newstalkzb.co.nz	22		-0.003034628497607361
newsthump.com	19	-0.3202	0.06172271981344767
newstimes.com	11	-0.0205	0.42701287593829046
newstodaynet.com	5		-0.008681058339777357
newstrack.com	5		-0.013228076589586664
newstrib.com	26		-0.37086611001881864
newstribune.com	48		0.05981599384148415
newsweek.com	11	-0.4096	0.48339365762123815
newsweekpakistan.com	6		0.30160555254103083
newswest9.com	11		0.5764098475120454
newswire.ca	16	-0.1763	-0.165794798778963
newswire.net	46	0.2668	-0.46319206411190267
newswise.com	41	-0.3074	-0.20251403195504922
newswithviews.com	15	0.894	0.0977512897316896
newsworks.org	18	-0.4552	0.04528731347859431
newsworldindia.in	5		-0.012449492357693293
newsx.com	5		0.0238342197706055
newsy.com	11	0.0144	0.5929009907337498
newszap.com	46		-0.620913892165636
newtimesslo.com	46		-0.6452735003046395
newtoncitizen.com	18		-0.28839361435506067
newtondailynews.com	46		-0.5205205798646554
newtownabbeytoday.co.uk	30		-0.3113504661155436
newuniversity.org	46		-0.699546167224715
newwest.net	30		-0.06274948310501226
newwestrecord.ca	38		0.07076307725664589
newyorker.com	15	-0.5624	0.07742677938779158
newyorkjets.com	22	0.2322	-0.20917557770751422
newyorkupstate.com	25	0.0677	-0.05808516622908905
nextbigfuture.com	41	0.0627	-0.1939402050183318
nextcity.org	30	-0.6435	-0.34658167100178894
nextgov.com	3	0.0171	-0.0692805242234921
nextshark.com	35	-0.2018	-0.28949725497923584
nfl.com	48	0.3999	-0.06115680731420655
nflmocks.com	18		-0.25455012069554456
nh1.com	48	-0.009	0.2628529052294926
nhbr.com	30	0.0015	-0.37936980412369514
nhl.com	38	0.3716	-0.09853086727688673
nhpr.org	0	-0.3218	0.28097904931638223
nhregister.com	11	-0.1452	0.34762603984675855
niacouncil.org	6	-0.7377	0.032331845965658315
niagara-gazette.com	25	0.1133	-0.1413830557649184
niagaraadvance.ca	30		-0.3298160886921215
niagarafallsreview.ca	30		-0.2972528175454917
niagarathisweek.com	38		-0.09079092792278644
nibletz.com	46	0.1391	-0.5811512171191545
niemanlab.org	46	-0.6013	-0.5493302752453455
nigerianbulletin.com	14		-0.012759119199345892
nigerianmuse.com	14		-0.07151772402924696
nigerianobservernews.com	14		-0.19747022560908573
nigeriatoday.ng	14		0.013322093310672835
nih.gov	29	-0.3541	-0.18925428676784528
nike.com	30	0.2033	-0.44509946508130294
nikkei.com	49		0.16688011601636865
nine.com.au	13		-0.03651533916855647
ninemsn.com.au	7		-0.013633055064645206
ninersnation.com	22	0.2257	-0.18534991106549653
ninertimes.com	46		-0.6372428992623835
nipawinjournal.com	16		-0.04202592427439174
nique.net	46		-0.5548111054190307
niticentral.com	5		-0.037861130560864376
niutoday.info	46		-0.6587500838590272
nj.com	22	-0.1036	-0.03785810784103523
nj1015.com	22	0.2091	0.04020856606363936
njbiz.com	22	0.1044	-0.07133183232472284
njeffersonnews.com	18		-0.05411448692454351
njherald.com	21	0.2805	0.2653649619504986
njjewishnews.com	12	-0.4004	-0.17075819357674973
njspotlight.com	22	-0.4154	-0.061579530612038955
nlpc.org	35		0.0018398761850168675
nme.com	32	-0.284	-0.37441952879767115
nmfc.com.au	46		-0.5106682075883634
nmpoliticalreport.com	22	-0.5057	-0.03868626900039859
nmpolitics.net	22	-0.22	-0.03572230414872085
nogalesinternational.com	24		-0.04496340846649036
noise11.com	32		-0.22389878384376674
noisecreep.com	32	0.2877	-0.028958491404881576
nola.com	44	0.063	0.009536107497993884
nonpareilonline.com	21	0.5956	0.4581182564254521
nonprofitquarterly.org	15	-0.5287	-0.1604139838983424
nooga.com	30	-0.2609	-0.336221516466983
noosanews.com.au	7		0.03932270374148567
noozhawk.com	46	-0.1284	-0.5795696730974257
norfolkdailynews.com	22	0.7095	0.02733219787134962
normantranscript.com	18	0.3523	-0.03216018258764818
northafricapost.com	37		-0.3277267477364708
northampton-news-hp.co.uk	1		-0.27447855641622826
northamptonchron.co.uk	1		-0.31487731672404157
northantstelegraph.co.uk	1		-0.5507972115613973
northboundasia.com	37		-0.06850917305362972
northbynorthwestern.com	30		-0.637135509204397
northcentralohio.com	46		-0.5118750283258573
northcoastjournal.com	30		-0.4803607604258773
northcoastnow.com	27		0.07451499513917884
northcountrypublicradio.org	0	-0.1763	0.26546647874038304
northdallasgazette.com	2		-0.14841381031569606
northdevongazette.co.uk	1		-0.29384442993964016
northdevonjournal.co.uk	1		-0.13382526082294818
northeastern.edu	46	-0.5435	-0.6234407203540483
northeasttoday.in	5		-0.10932951904794708
northern-scot.co.uk	40		-0.4475561096412435
northern-times.co.uk	40		-0.4514073284122648
northerndailyleader.com.au	7		-0.03855833234516505
northernlife.ca	16		-0.2377405481783209
northernminer.com	46		-0.5485055458489468
northernpen.ca	22		-0.06584113929712578
northernpublicradio.org	0		0.3063659722706216
northernstar.com.au	7		0.025203900832568786
northernstar.info	21		0.6937589363826596
northescambia.com	18		-0.0944884496967207
northfortmyersneighbor.com	46		-0.653030878414918
northjersey.com	48	-0.0732	0.036514177356786685
northlandsnewscenter.com	9		0.2289385764330858
northnorfolknews.co.uk	22		-0.0840612355552677
northqueenslandregister.com.au	7		-0.047160633543278326
northsomersettimes.co.uk	46		-0.6237253632054174
northumberlandgazette.co.uk	1		-0.3890638329087524
northumberlandnews.com	38		0.08106212633596213
northumberlandtoday.com	16		-0.3294263900118743
northumberlandview.ca	16		-0.1193873935687077
northwaleschronicle.co.uk	47		0.15267274003772976
northwalespioneer.co.uk	47		0.15845120566220527
northwestern.edu	41	-0.4307	-0.36975996316891363
northwestgeorgianews.com	24		0.08205670082937482
northwestsignal.net	30		-0.45983048204351695
northweststar.com.au	7		-0.02176099355503824
northwichguardian.co.uk	47		0.17519909514536608
norwalkreflector.com	27		-0.10958327285367911
norwichbulletin.com	11	0.1192	0.4443641115863459
nottinghampost.com	1		-0.25579369786549955
nouse.co.uk	1		-0.6142686881189293
novanewsnow.com	30		-0.25077572432135625
novinite.com	6		0.22768185380889175
nowrunning.com	5		-0.08110683415969429
nowtolove.com.au	13		-0.1700930514307338
npr.org	0	-0.4161	0.17179845560154847
nptelegraph.com	21	0.678	0.6916430052432566
nraila.org	30	0.8781	-0.48834533515798645
nreionline.com	10	0.2608	-0.24790514179141673
nrl.com	22		-0.14120592742829408
nrn.com	30	0.1023	-0.3808968270640647
nrtoday.com	30	0.0254	-0.09398458904443398
nrvnews.com	30		-0.30382042464552855
nsnews.com	38		0.07069993540934463
nst.com.my	49	-0.2411	0.012133269042867203
nsw.gov.au	46		-0.4533642124964806
ntdaily.com	46		-0.6691728887869433
ntnews.com.au	7		0.06420354917224717
nugget.ca	16		-0.1306242574171756
nujournal.com	9		-0.1269952140859285
numberfire.com	48	0.4096	-0.029716286929640446
nunatsiaqonline.ca	46		-0.5721710335629598
nunesmagician.com	25	0.2397	-0.3309454629630644
nursingtimes.net	1		-0.532556111214732
nuvo.net	23	-0.2073	-0.21944142736788091
nvi.com.au	7		-0.015319364829023591
nvonews.com	5		-0.12315447786342708
nwahomepage.com	11		0.3455115700355106
nwaonline.com	22	-0.0476	0.11084035107947944
nwasianweekly.com	30		-0.24265421730500544
nwcn.com	48	-0.0106	0.07529338606232504
nwemail.co.uk	47		0.1326209095407585
nwfdailynews.com	18	0.5121	-0.18727690569882324
nwherald.com	26	0.1991	0.13167416677887134
nwitimes.com	21	0.0492	0.5919005751221379
nwnewsnetwork.org	30		-0.18030565425662973
nwtntoday.com	48		0.1605087986052909
ny1.com	25	-0.4814	0.14187711076921317
nyacknewsandviews.com	25		-0.5404043213670406
nyasatimes.com	46		-0.6614944482365687
nyblueprint.com	12		-0.3978736818972138
nybooks.com	15	-0.7279	-0.19953701640339377
nycaribnews.com	37		-0.16852288706960128
nydailynews.com	48	-0.254	0.2765254630407964
nydailyrecord.com	25		-0.0352646491500895
nymag.com	15	-0.5637	0.36654610929710063
nynganobserver.com.au	7		0.007479798379288687
nyoooz.com	5		-0.08017019645823564
nypost.com	48	0.1813	0.035428083149919305
nyrej.com	25	0.0089	-0.1443383958330848
nysportsday.com	22		-0.10644417397680425
nysun.com	15	0.5494	0.03697288833486935
nytimes.com	11	-0.2602	0.48677913624358843
nyu.edu	46	-0.4822	-0.6269050531829993
nyulocal.com	46	-0.5293	-0.6639698626842515
nyunews.com	46	-0.4486	-0.6699310820222562
nzcity.co.nz	22		0.05354146046296847
nzdoctor.co.nz	30		-0.3080124975519047
nzgamer.com	31		-0.09445866987013825
nzherald.co.nz	22	-0.116	0.04505646148968643
oakridger.com	22		-0.06158409519087342
oamarumail.co.nz	46		-0.6599079500433692
oann.com	6	0.8644	0.3981601818532929
oanow.com	11	0.2322	0.41158017765003324
oaoa.com	2		0.03551054388061693
oberlinreview.org	46		-0.7027554856126556
oberonreview.com.au	7		0.007446838289402743
obj.ca	16		-0.16605803241735712
obrag.org	22		-0.10635800557898627
observer-reporter.com	18	0.1999	0.11953759152137357
observer.com	25	-0.1827	0.06485757170427517
observernews.net	46		-0.6387006937055469
observertoday.com	25		-0.27170002994963494
oc-breeze.com	30		-0.47411393307839866
ocala.com	18	0.248	-0.10296705128442168
occrp.org	37	-0.5349	-0.021785940547808854
oceandrive.com	46	0.1823	-0.6630178018140499
ocj.com	22		-0.08401537477626785
ocolly.com	18	0.5257	-0.16740565133402976
ocregister.com	48	0.2067	0.009017744686382103
ocvarsity.com	46		-0.6755614920498366
ocweekly.com	32	-0.4071	-0.733503744577318
odditycentral.com	46	-0.3186	-0.6893160338987477
odishasuntimes.com	5		-0.1001218995839683
odt.co.nz	22		-0.010506626026042527
odwyerpr.com	22	0.0214	-0.08459677493193488
officer.com	22	0.5873	0.020954033396490476
officialcharts.com	32	0.0037	-0.2970312746618226
officiallondontheatre.co.uk	46		-0.6649479343023486
offlicencenews.co.uk	46		-0.5694583316021546
offshore-technology.com	28		-0.10891010857135539
ohio.com	27	-0.0189	-0.03808138241949793
ohscanada.com	16		-0.1572262411774498
ohsonline.com	29		-0.0959890084220804
oilandgasinvestor.com	28		-0.06429746227086916
oilandgastechnology.net	28		-0.21710543799528087
oilprice.com	28	0.0943	0.004324183203294924
oilvoice.com	28		-0.1628191523969319
ok.co.uk	22		-0.07115363100218551
okayafrica.com	30	-0.8736	-0.43620284961677924
okayplayer.com	42	-0.7794	-0.3938834622648014
okcfox.com	8	0.257	0.2340800680147864
okmagazine.com	13	-0.1163	-0.08620133869539612
okstate.com	18	0.6831	-0.2020472418071779
oldham-chronicle.co.uk	1		-0.5837122270870757
oleantimesherald.com	24	0.1677	0.2345536654343709
olemiss.edu	46		-0.6141668030607135
olympic.org	30	-0.0217	-0.28232105536248847
omaha.com	22	0.4046	0.025634882340757635
onceametro.com	46		-0.5941822985454818
onclive.com	29	-0.0385	-0.4609718572624151
oncologynurseadvisor.com	29		-0.32202900487635283
onegreenplanet.org	30	-0.2226	-0.2910610269322951
oneidadispatch.com	25	-0.2601	0.02828512238921006
oneindia.com	5		-0.03443375170701077
onenewsnow.com	15	0.8212	0.2655892279051813
onenewspage.com	11	0.1353	0.5432517534758555
onlanka.com	22		-0.07357221974270794
onlineathens.com	18	0.1399	-0.007744424373935833
onlinenews.com.pk	22		-0.05842536706852231
onlineopinion.com.au	7		0.07758457157300455
onlysp.com	31		-0.18956959689731986
onmedica.com	1		-0.3218707927029526
onmilwaukee.com	9	-0.0907	-0.26135914779929664
ontario.ca	16		-0.1584223602112145
onthewight.com	46		-0.6437534695374985
ontopmag.com	22		0.009433695692756452
onwardstate.com	18	0.265	-0.1385504855695188
opalesque.com	10		-0.4888621453684923
opb.org	0	-0.6806	0.2716952776992561
opednews.com	15	-0.4271	0.2865257574964095
opencanada.org	16		-0.20116883949733047
opendemocracy.net	19	-0.6732	0.09160627447676545
openpr.com	46		-0.4744654461305334
opensecrets.org	15	-0.3991	-0.021597596558020963
opposingviews.com	11	0.109	0.4111305755641145
opptrends.com	2		-0.11212878757295687
optics.org	46		-0.5984686689338253
orangeville.com	38		0.04436947744523559
ordinary-gentlemen.com	46		-0.6443033556750424
oregonfaithreport.com	45		-0.2600504272899349
oregonlive.com	22	-0.2834	0.09718415352571759
oregonwinepress.com	46		-0.6645360407394815
organicauthority.com	30	-0.1226	-0.36592081871318577
orilliapacket.com	30		-0.39110557287391456
orissadiary.com	5		-0.25081628402610673
orissapost.com	5		0.0182352500668141
orlandosentinel.com	18	0.1924	0.009357142324551516
orlandoweekly.com	18	-0.295	-0.03998972745612584
orovillemr.com	48		-0.02426605511975308
orthospinenews.com	46		-0.5611063889533076
osu.edu	46		-0.6176505886622824
osundefender.com	14		-0.07894898418934912
osundefender.org	14		-0.11432930736620492
oswegocountytoday.com	46		-0.5866100356005907
oswegonian.com	46		-0.709828192063333
ottawacitizen.com	38	-0.3421	0.03693769326578576
ottawasun.com	38	0.1807	-0.05071346643224636
ottumwacourier.com	48		0.24623353017711802
oudaily.com	18	0.3389	-0.12411094168712272
oup.com	46		-0.48328314661702715
ourmidland.com	21		0.652493519822212
ourquadcities.com	48		0.3737033458645798
ourwindsor.ca	38		0.051228712503958634
out-law.com	1		-0.36283584368024957
out.com	22	-0.7776	-0.07336376722624646
outandaboutnashville.com	46		-0.4913612790061546
outbreaknewstoday.com	29	-0.2574	-0.2237707695251041
outdoorlife.com	46	0.5228	-0.6371550618875675
